colour,lat,long,date,neighbourhood
#F0EFF0,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#A06E83,49.283218,-123.122360,Wednesday_Feb_18_2015,Robson Street
#0E1A11,49.284042,-123.107463,Wednesday_Feb_18_2015,Gastown
#010101,49.304062,-123.156487,Wednesday_Feb_18_2015,Stanley Park
#F5F9F8,49.283928,-123.107231,Wednesday_Feb_18_2015,Gastown
#7E686D,49.276173,-123.079216,Wednesday_Feb_18_2015,Strathcona
#9C1E48,49.287941,-123.113132,Wednesday_Feb_18_2015,Gastown
#050705,49.277069,-123.125732,Wednesday_Feb_18_2015,Yaletown
#020101,49.267879,-123.153900,Wednesday_Feb_18_2015,Kitsilano
#020102,49.276809,-123.112154,Wednesday_Feb_18_2015,Chinatown
#FAF6F9,49.237971,-123.152696,Wednesday_Feb_18_2015,Arbutus-Ridge
#030102,49.283108,-123.118874,Wednesday_Feb_18_2015,Chinatown
#CEC6C9,49.283659,-123.104482,Wednesday_Feb_18_2015,Gastown
#F6FAF9,49.306880,-123.008989,Wednesday_Feb_18_2015,Maplewood
#100505,49.282782,-123.120842,Wednesday_Feb_18_2015,Robson Street
#010101,49.274063,-123.154361,Wednesday_Feb_18_2015,Kitsilano
#040303,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#08160B,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#060605,49.282834,-123.120458,Wednesday_Feb_18_2015,Robson Street
#F1EFF0,49.281934,-123.105968,Wednesday_Feb_18_2015,Gastown
#0D9B5D,49.264794,-123.107482,Wednesday_Feb_18_2015,Mount Pleasant
#0E090C,49.242222,-123.115000,Wednesday_Feb_18_2015,South Cambie
#8BBAC0,49.280404,-123.121227,Wednesday_Feb_18_2015,Yaletown
#0A0D12,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#752954,49.232117,-123.119146,Wednesday_Feb_18_2015,Oakridge
#C7B9C5,49.294869,-123.133899,Wednesday_Feb_18_2015,Coal Harbor
#6D5E61,49.280775,-123.107644,Wednesday_Feb_18_2015,Gastown
#1C5B32,49.275504,-123.108325,Wednesday_Feb_18_2015,Chinatown
#040304,49.288201,-123.128189,Wednesday_Feb_18_2015,Robson Street
#F0F9F4,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#13110B,49.278504,-123.122066,Wednesday_Feb_18_2015,Yaletown
#F3FBFA,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#ECE8EA,49.284893,-123.096828,Wednesday_Feb_18_2015,Chinatown
#010601,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#F5EDF1,49.279519,-123.115608,Wednesday_Feb_18_2015,Yaletown
#120205,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#0D0B0B,49.283156,-123.109243,Wednesday_Feb_18_2015,Gastown
#190718,49.271232,-123.091874,Wednesday_Feb_18_2015,Mount Pleasant
#000000,49.285610,-123.111954,Wednesday_Feb_18_2015,Gastown
#E6DDE3,49.291740,-123.135315,Wednesday_Feb_18_2015,Coal Harbor
#E7E0F0,49.315278,-123.138333,Wednesday_Feb_18_2015,Ambleside
#FDFDFD,49.287517,-123.120659,Wednesday_Feb_18_2015,Robson Street
#FEFDFE,49.262871,-123.105742,Wednesday_Feb_18_2015,Mount Pleasant
#262217,49.283035,-123.115830,Wednesday_Feb_18_2015,Gastown
#06B35B,49.271856,-123.135008,Wednesday_Feb_18_2015,Granville Island
#050102,49.280371,-123.129529,Wednesday_Feb_18_2015,Yaletown
#DAC1D7,49.242222,-123.115000,Wednesday_Feb_18_2015,South Cambie
#13080F,49.267208,-123.111103,Wednesday_Feb_18_2015,False Creek
#EAE8E6,49.293286,-123.139987,Wednesday_Feb_18_2015,West End
#040203,49.287990,-123.114850,Wednesday_Feb_18_2015,Gastown
#0C0D0C,49.280842,-123.089973,Wednesday_Feb_18_2015,Strathcona
#86051B,49.274110,-123.124498,Wednesday_Feb_18_2015,Yaletown
#E1FAEC,49.275470,-123.136643,Wednesday_Feb_18_2015,Granville Island
#1EA161,49.286675,-123.143220,Wednesday_Feb_18_2015,West End
#7F5F66,49.280408,-123.118376,Wednesday_Feb_18_2015,Yaletown
#0E080B,49.282330,-123.103069,Wednesday_Feb_18_2015,Gastown
#0D0A0B,49.224760,-123.107897,Wednesday_Feb_18_2015,Oakridge
#F3F5F5,49.269400,-123.123800,Wednesday_Feb_18_2015,False Creek
#05180C,49.288128,-123.114868,Wednesday_Feb_18_2015,Gastown
#7B5D70,49.285063,-123.120397,Wednesday_Feb_18_2015,Robson Street
#5E5B5A,49.288128,-123.114868,Wednesday_Feb_18_2015,Gastown
#F7F7F7,49.264448,-123.098992,Wednesday_Feb_18_2015,Main Street
#030101,49.285294,-123.111887,Wednesday_Feb_18_2015,Gastown
#060404,49.260911,-123.116733,Wednesday_Feb_18_2015,Fairview
#050504,49.292099,-123.134781,Wednesday_Feb_18_2015,Coal Harbor
#010001,49.276478,-123.120492,Wednesday_Feb_18_2015,Yaletown
#F5F7F6,49.293286,-123.139987,Wednesday_Feb_18_2015,West End
#181A17,49.266472,-123.140701,Wednesday_Feb_18_2015,Fairview
#16080C,49.282324,-123.104399,Wednesday_Feb_18_2015,Gastown
#030002,49.268897,-123.115902,Wednesday_Feb_18_2015,False Creek
#C88DB4,49.275219,-123.123123,Wednesday_Feb_18_2015,Yaletown
#4C0D24,49.275955,-123.124746,Wednesday_Feb_18_2015,Yaletown
#060404,49.282926,-123.121110,Wednesday_Feb_18_2015,Robson Street
#87687D,49.260937,-123.138969,Wednesday_Feb_18_2015,Fairview
#0A0D10,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#626164,49.289923,-123.126048,Wednesday_Feb_18_2015,Robson Street
#4D192E,49.304030,-123.156496,Wednesday_Feb_18_2015,Stanley Park
#070101,49.290170,-123.118142,Wednesday_Feb_18_2015,Coal Harbor
#120C0C,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#9EADAD,49.285160,-123.126297,Wednesday_Feb_18_2015,Robson Street
#B55D96,49.275814,-123.122162,Wednesday_Feb_18_2015,Yaletown
#0E0F0F,49.263302,-123.109878,Wednesday_Feb_18_2015,Mount Pleasant
#050301,49.281406,-123.071906,Wednesday_Feb_18_2015,Commercial
#11090B,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#76E09D,49.281203,-123.077374,Wednesday_Feb_18_2015,Strathcona
#EEB5CE,49.246460,-123.101440,Wednesday_Feb_18_2015,Main Street
#0E1007,49.282520,-123.107964,Wednesday_Feb_18_2015,Gastown
#D1C8CC,49.288128,-123.114868,Wednesday_Feb_18_2015,Gastown
#070507,49.285763,-123.124598,Wednesday_Feb_18_2015,Robson Street
#140308,49.280704,-123.117167,Wednesday_Feb_18_2015,Yaletown
#047C1D,49.271856,-123.135008,Wednesday_Feb_18_2015,Granville Island
#7C7073,49.280499,-123.099358,Wednesday_Feb_18_2015,Chinatown
#020001,49.262643,-123.101126,Wednesday_Feb_18_2015,Main Street
#DCD9DC,49.253231,-123.100319,Wednesday_Feb_18_2015,Main Street
#020202,49.280796,-123.117943,Wednesday_Feb_18_2015,Yaletown
#51CF9A,49.271580,-123.106979,Wednesday_Feb_18_2015,False Creek
#0E0B0C,49.259384,-123.121811,Wednesday_Feb_18_2015,Fairview
#675559,49.249184,-123.115890,Wednesday_Feb_18_2015,South Cambie
#030502,49.271484,-123.106384,Wednesday_Feb_18_2015,False Creek
#081611,49.266333,-123.099316,Wednesday_Feb_18_2015,False Creek
#010401,49.284861,-123.122912,Wednesday_Feb_18_2015,Robson Street
#1C060E,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#040303,49.264061,-123.104498,Wednesday_Feb_18_2015,Main Street
#CECED4,49.282325,-123.108887,Wednesday_Feb_18_2015,Gastown
#10050A,49.216901,-123.077238,Wednesday_Feb_18_2015,Sunset
#F0ECEF,49.284069,-123.090881,Wednesday_Feb_18_2015,Strathcona
#9F719A,49.264005,-123.145851,Wednesday_Feb_18_2015,Fairview
#010501,49.183741,-122.843543,Wednesday_Feb_18_2015,Surrey
#CF55C0,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#EDF6F2,49.283019,-123.104865,Wednesday_Feb_18_2015,Gastown
#110407,49.277229,-123.114952,Wednesday_Feb_18_2015,Yaletown
#050404,49.287022,-123.140892,Wednesday_Feb_18_2015,West End
#A46E8D,49.272625,-123.135620,Wednesday_Feb_18_2015,Granville Island
#EBE1E7,49.281412,-123.123154,Wednesday_Feb_18_2015,Yaletown
#FBFDFD,49.277500,-123.088889,Wednesday_Feb_18_2015,Strathcona
#020303,49.268013,-123.154892,Wednesday_Feb_18_2015,Kitsilano
#040505,49.264456,-123.069657,Wednesday_Feb_18_2015,Commercial
#57484E,49.278606,-123.115820,Wednesday_Feb_18_2015,Yaletown
#100509,49.254116,-123.101013,Wednesday_Feb_18_2015,Main Street
#EEEFEF,49.282120,-123.109520,Wednesday_Feb_18_2015,Gastown
#170304,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#0E0B0A,49.277462,-123.115761,Wednesday_Feb_18_2015,Yaletown
#E6DDE0,49.279945,-123.125595,Wednesday_Feb_18_2015,Yaletown
#DBC4CF,49.265652,-123.142464,Wednesday_Feb_18_2015,Fairview
#EEEFEE,49.282829,-123.109650,Wednesday_Feb_18_2015,Gastown
#CEE6C3,49.175349,-123.132872,Wednesday_Feb_18_2015,Golden Village
#0B0606,49.272533,-123.074735,Wednesday_Feb_18_2015,Commercial
#030303,49.263584,-123.129395,Wednesday_Feb_18_2015,Fairview
#907785,49.272625,-123.135620,Wednesday_Feb_18_2015,Granville Island
#D5DFE2,49.263038,-123.114722,Wednesday_Feb_18_2015,Mount Pleasant
#140505,49.279690,-123.097519,Wednesday_Feb_18_2015,Chinatown
#DCE1DE,49.287778,-123.113117,Wednesday_Feb_18_2015,Gastown
#15030D,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#010202,49.278991,-123.122973,Wednesday_Feb_18_2015,Yaletown
#031614,49.268405,-123.121225,Wednesday_Feb_18_2015,False Creek
#010201,49.269527,-123.095039,Wednesday_Feb_18_2015,Mount Pleasant
#EFEBEE,49.270931,-123.115402,Wednesday_Feb_18_2015,False Creek
#010101,49.289331,-123.117620,Wednesday_Feb_18_2015,Coal Harbor
#040303,49.252553,-123.101564,Wednesday_Feb_18_2015,Main Street
#090B09,49.262959,-123.115059,Wednesday_Feb_18_2015,Fairview
#18080A,49.282162,-123.107964,Wednesday_Feb_18_2015,Gastown
#100908,49.232037,-123.157140,Wednesday_Feb_18_2015,Kerrisdale
#13120D,49.268242,-123.152428,Wednesday_Feb_18_2015,Kitsilano
#C5B1BD,49.279309,-123.102247,Wednesday_Feb_18_2015,Chinatown
#150B17,49.284661,-123.112716,Wednesday_Feb_18_2015,Gastown
#A7729A,49.280796,-123.117943,Wednesday_Feb_18_2015,Yaletown
#18100F,49.283803,-123.114485,Wednesday_Feb_18_2015,Gastown
#FAFAFA,49.242200,-123.149772,Wednesday_Feb_18_2015,Arbutus-Ridge
#1F201A,49.284042,-123.107463,Wednesday_Feb_18_2015,Gastown
#A8C7B3,49.245830,-123.094177,Wednesday_Feb_18_2015,Main Street
#BDC0BE,49.279307,-123.110496,Wednesday_Feb_18_2015,Gastown
#18070A,49.282324,-123.104399,Wednesday_Feb_18_2015,Gastown
#A78B9E,49.275363,-123.069632,Wednesday_Feb_18_2015,Commercial
#555D54,49.273353,-123.103411,Wednesday_Feb_18_2015,False Creek
#080605,49.284661,-123.112716,Wednesday_Feb_18_2015,Gastown
#CE95C1,49.276337,-123.115747,Wednesday_Feb_18_2015,Yaletown
#080907,49.266762,-123.105797,Wednesday_Feb_18_2015,False Creek
#010101,49.280404,-123.121227,Wednesday_Feb_18_2015,Yaletown
#081109,49.269955,-123.108247,Wednesday_Feb_18_2015,False Creek
#C2BAC0,49.279309,-123.102247,Wednesday_Feb_18_2015,Chinatown
#F6F7F7,49.288013,-123.130127,Wednesday_Feb_18_2015,Robson Street
#9078AD,49.274063,-123.154361,Wednesday_Feb_18_2015,Kitsilano
#040303,49.284599,-123.108887,Wednesday_Feb_18_2015,Gastown
#050602,49.286477,-123.118190,Wednesday_Feb_18_2015,Coal Harbor
#E0D9DB,49.280404,-123.121227,Wednesday_Feb_18_2015,Yaletown
#030102,49.268967,-123.102936,Wednesday_Feb_18_2015,False Creek
#749084,49.281183,-123.123135,Wednesday_Feb_18_2015,Yaletown
#0A0306,49.270809,-123.147110,Wednesday_Feb_18_2015,Kitsilano
#020202,49.280563,-123.109177,Wednesday_Feb_18_2015,Gastown
#030101,49.284042,-123.107463,Wednesday_Feb_18_2015,Gastown
#1A1A1C,49.284661,-123.112716,Wednesday_Feb_18_2015,Gastown
#A2D2C4,49.268887,-123.069786,Wednesday_Feb_18_2015,Commercial
#937B88,49.278664,-123.099243,Wednesday_Feb_18_2015,Chinatown
#EBE7EC,49.277780,-123.098958,Wednesday_Feb_18_2015,Chinatown
#F9F0F8,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#BCA7B2,49.266529,-123.139580,Wednesday_Feb_18_2015,Fairview
#F1E3EC,49.263279,-123.107536,Wednesday_Feb_18_2015,Mount Pleasant
#E7E7E5,49.284661,-123.112716,Wednesday_Feb_18_2015,Gastown
#030303,49.278089,-123.122978,Wednesday_Feb_18_2015,Yaletown
#D9D2D5,49.265553,-123.098122,Wednesday_Feb_18_2015,Main Street
#0F130D,49.267105,-123.124484,Wednesday_Feb_18_2015,False Creek
#EDF0F2,49.287065,-123.128533,Wednesday_Feb_18_2015,Robson Street
#080A08,49.269400,-123.123800,Wednesday_Feb_18_2015,False Creek
#0D0405,49.282989,-123.124039,Wednesday_Feb_18_2015,Robson Street
#010101,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#251819,49.282433,-123.108856,Wednesday_Feb_18_2015,Gastown
#B684A6,49.279309,-123.102247,Wednesday_Feb_18_2015,Chinatown
#07200C,49.296917,-123.134216,Wednesday_Feb_18_2015,Coal Harbor
#E7DAE4,49.282834,-123.120458,Wednesday_Feb_18_2015,Robson Street
#030602,49.284042,-123.107463,Wednesday_Feb_18_2015,Gastown
#010101,49.269831,-123.142459,Wednesday_Feb_18_2015,Fairview
#0A0809,33.682592,-116.289741,Wednesday_Feb_18_2015,Grand Terrace
#15442B,49.280659,-123.100861,Wednesday_Feb_18_2015,Chinatown
#020503,49.283662,-123.104497,Wednesday_Feb_18_2015,Gastown
#DEF9F6,49.286675,-123.143220,Wednesday_Feb_18_2015,West End
#0C0408,49.264225,-123.137755,Wednesday_Feb_18_2015,Fairview
#718080,49.276809,-123.112154,Wednesday_Feb_18_2015,Chinatown
#110612,49.269081,-123.069511,Wednesday_Feb_18_2015,Commercial
#99697F,49.284654,-123.116845,Wednesday_Feb_18_2015,Coal Harbor
#5D333B,49.279444,-123.109444,Wednesday_Feb_18_2015,Gastown
#16CE4B,49.269281,-123.118655,Wednesday_Feb_18_2015,False Creek
#61535B,49.284465,-123.120390,Wednesday_Feb_18_2015,Robson Street
#DCBBCA,49.266232,-123.105431,Wednesday_Feb_18_2015,False Creek
#160304,49.283588,-123.113770,Wednesday_Feb_18_2015,Gastown
#0B0907,49.283091,-123.112478,Wednesday_Feb_18_2015,Gastown
#F3EFF1,49.224918,-123.090668,Wednesday_Feb_18_2015,Sunset
#8C737F,49.263590,-123.108720,Wednesday_Feb_18_2015,Mount Pleasant
#0C0A08,49.266750,-123.113350,Wednesday_Feb_18_2015,False Creek
#F1E9F0,49.263584,-123.129395,Wednesday_Feb_18_2015,Fairview
#070401,49.282070,-123.102540,Wednesday_Feb_18_2015,Gastown
#15C879,49.293286,-123.139987,Wednesday_Feb_18_2015,West End
#828585,49.278936,-123.123275,Wednesday_Feb_18_2015,Yaletown
#245544,49.284572,-123.124657,Wednesday_Feb_18_2015,Robson Street
#050102,49.284153,-123.097755,Wednesday_Feb_18_2015,Chinatown
#020202,49.286477,-123.118190,Wednesday_Feb_18_2015,Coal Harbor
#995B7E,49.285996,-123.115241,Wednesday_Feb_18_2015,Gastown
#EADFEE,49.284679,-123.111893,Wednesday_Feb_18_2015,Gastown
#120C0E,49.286477,-123.118190,Wednesday_Feb_18_2015,Coal Harbor
#090506,49.269400,-123.123800,Wednesday_Feb_18_2015,False Creek
#21070C,49.281151,-123.125969,Wednesday_Feb_18_2015,Yaletown
#180609,49.282324,-123.104399,Wednesday_Feb_18_2015,Gastown
#7D9F9B,49.292648,-123.128988,Wednesday_Feb_18_2015,Coal Harbor
#0E0C14,49.286675,-123.143220,Wednesday_Feb_18_2015,West End
#E2F2EC,49.277384,-123.125199,Wednesday_Feb_18_2015,Yaletown
#040601,49.280404,-123.121227,Wednesday_Feb_18_2015,Yaletown
#FCFAFB,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#090202,49.274921,-123.123207,Wednesday_Feb_18_2015,Yaletown
#972357,49.280796,-123.117943,Wednesday_Feb_18_2015,Yaletown
#64101A,49.283859,-123.113358,Wednesday_Feb_18_2015,Gastown
#150D0F,49.300743,-123.130331,Wednesday_Feb_18_2015,Stanley Park
#EFF3F3,49.274063,-123.154361,Wednesday_Feb_18_2015,Kitsilano
#0C0707,49.288396,-123.130503,Wednesday_Feb_18_2015,Robson Street
#060401,49.279551,-123.103416,Wednesday_Feb_18_2015,Chinatown
#0C1306,49.268285,-123.070005,Wednesday_Feb_18_2015,Commercial
#020202,49.249290,-123.089996,Wednesday_Feb_18_2015,Kensington-Cedar Cottage
#25A64E,49.279573,-123.138529,Wednesday_Feb_18_2015,West End
#B38098,49.282120,-123.106529,Wednesday_Feb_18_2015,Gastown
#0E0708,49.271034,-123.133629,Wednesday_Feb_18_2015,Granville Island
#6A7E6E,49.288128,-123.114868,Wednesday_Feb_18_2015,Gastown
#010201,49.287224,-123.113916,Wednesday_Feb_18_2015,Gastown
#254836,49.270931,-123.115402,Wednesday_Feb_18_2015,False Creek
#020D07,49.278038,-123.109234,Wednesday_Feb_18_2015,Chinatown
#FBFBFC,49.283037,-123.128086,Wednesday_Feb_18_2015,Robson Street
#F4E0EA,49.271034,-123.133629,Wednesday_Feb_18_2015,Granville Island
#6F7C71,49.269400,-123.123800,Wednesday_Feb_18_2015,False Creek
#EFDFEC,49.279934,-123.125610,Wednesday_Feb_18_2015,Yaletown
#090803,49.284714,-123.098921,Wednesday_Feb_18_2015,Chinatown
#092007,49.293137,-123.089919,Wednesday_Feb_18_2015,Strathcona
#957181,49.284651,-123.112038,Wednesday_Feb_18_2015,Gastown
#0E0409,49.233352,-123.102036,Wednesday_Feb_18_2015,Riley Park
#29191D,49.286060,-123.123730,Wednesday_Feb_18_2015,Robson Street
#0F9429,49.283840,-123.109564,Wednesday_Feb_18_2015,Gastown
#097223,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#EE74B0,49.283100,-123.104393,Wednesday_Feb_18_2015,Gastown
#0C5121,49.288128,-123.114868,Wednesday_Feb_18_2015,Gastown
#EFF2F1,49.272005,-123.114896,Wednesday_Feb_18_2015,Yaletown
#191114,49.290610,-123.137140,Wednesday_Feb_18_2015,Coal Harbor
#0C0306,49.289957,-123.132963,Wednesday_Feb_18_2015,Robson Street
#4B766F,49.284577,-123.116850,Wednesday_Feb_18_2015,Coal Harbor
#020202,49.279703,-123.109738,Wednesday_Feb_18_2015,Gastown
#B3E0D5,49.303227,-123.130853,Wednesday_Feb_18_2015,Stanley Park
#52635A,49.257819,-123.097581,Wednesday_Feb_18_2015,Main Street
#9E7C8A,49.280704,-123.117167,Wednesday_Feb_18_2015,Yaletown
#140306,49.234230,-123.152977,Wednesday_Feb_18_2015,Shaughnessy
#E8BDE4,49.267700,-123.096718,Wednesday_Feb_18_2015,Main Street
#040601,49.281950,-123.108620,Wednesday_Feb_18_2015,Gastown
#77CA9A,49.278413,-123.148618,Wednesday_Feb_18_2015,Kitsilano
#EEEEEE,49.254456,-123.080432,Wednesday_Feb_18_2015,Kensington-Cedar Cottage
#020202,49.281950,-123.108620,Wednesday_Feb_18_2015,Gastown
#07130E,49.288649,-123.113887,Wednesday_Feb_18_2015,Gastown
#020102,49.276894,-123.119896,Wednesday_Feb_18_2015,Yaletown
#020302,49.254456,-123.080432,Wednesday_Feb_18_2015,Kensington-Cedar Cottage
#D7D4D6,49.267021,-123.113693,Wednesday_Feb_18_2015,False Creek
#F3EDF6,49.288396,-123.130503,Wednesday_Feb_18_2015,Robson Street
#130C0F,49.276112,-123.102197,Wednesday_Feb_18_2015,Chinatown
#0D0D0C,49.245830,-123.094177,Wednesday_Feb_18_2015,Main Street
#E7D3DF,49.268535,-123.104500,Wednesday_Feb_18_2015,False Creek
#020302,49.224760,-123.107897,Wednesday_Feb_18_2015,Oakridge
#010000,49.284752,-123.114418,Wednesday_Feb_18_2015,Gastown
#0A0405,49.271358,-123.134056,Wednesday_Feb_18_2015,Granville Island
#030202,49.271856,-123.135008,Wednesday_Feb_18_2015,Granville Island
#030203,49.277462,-123.115761,Wednesday_Feb_18_2015,Yaletown
#B26C8E,49.288500,-123.130810,Wednesday_Feb_18_2015,Robson Street
#BB658E,49.285698,-123.124687,Wednesday_Feb_18_2015,Robson Street
#011302,49.273655,-123.155355,Wednesday_Feb_18_2015,Kitsilano
#020203,49.266667,-123.166667,Wednesday_Feb_18_2015,Kitsilano
#020203,49.290722,-123.133995,Wednesday_Feb_18_2015,Robson Street
#110C10,49.269400,-123.123800,Wednesday_Feb_18_2015,False Creek
#D8E1D9,49.284828,-123.093689,Wednesday_Feb_18_2015,Chinatown
#020102,49.287041,-123.128807,Wednesday_Feb_18_2015,Robson Street
#1A080D,49.282673,-123.118187,Wednesday_Feb_18_2015,Chinatown
#EFFDF9,49.293751,-123.149306,Wednesday_Feb_18_2015,Stanley Park
#110D08,49.279790,-123.134040,Wednesday_Feb_18_2015,West End
#17060E,49.249752,-123.100830,Wednesday_Feb_18_2015,Main Street
#491A23,49.283288,-123.103398,Wednesday_Feb_18_2015,Gastown
#010101,49.281982,-123.122955,Wednesday_Feb_18_2015,Yaletown
#010000,49.280010,-123.130089,Wednesday_Feb_18_2015,West End
#041804,49.245960,-123.100861,Wednesday_Feb_18_2015,Main Street
#886076,49.283254,-123.106564,Wednesday_Feb_18_2015,Gastown
#020101,49.277069,-123.125732,Wednesday_Feb_18_2015,Yaletown
#0C0A0D,49.282560,-123.129230,Wednesday_Feb_18_2015,Robson Street
#F2CFDE,49.278800,-123.099410,Wednesday_Feb_18_2015,Chinatown
#7F6A72,49.286556,-123.142616,Wednesday_Feb_18_2015,West End
#10080B,49.285866,-123.124962,Wednesday_Feb_18_2015,Robson Street
#E45B53,49.268130,-123.152560,Wednesday_Feb_18_2015,Kitsilano
#CECAC9,49.264687,-123.144761,Wednesday_Feb_18_2015,Fairview
#070205,49.282970,-123.112793,Wednesday_Feb_18_2015,Gastown
#150309,49.279380,-123.123490,Wednesday_Feb_18_2015,Yaletown
#010201,49.300000,-123.140000,Wednesday_Feb_18_2015,Stanley Park
#FAF5F6,49.263270,-123.107360,Wednesday_Feb_18_2015,Mount Pleasant
#F6F1F5,49.263584,-123.129395,Wednesday_Feb_18_2015,Fairview
#040203,49.168879,-123.138644,Wednesday_Feb_18_2015,Golden Village
#F3F7F8,49.266638,-123.104611,Wednesday_Feb_18_2015,False Creek
#E3CFDD,49.275349,-123.080353,Wednesday_Feb_18_2015,Strathcona
#020202,49.279796,-123.121661,Wednesday_Feb_18_2015,Yaletown
#FFFFFF,49.293751,-123.149306,Wednesday_Feb_18_2015,Stanley Park
#010000,49.289473,-123.122846,Wednesday_Feb_18_2015,Robson Street
#010101,49.277285,-123.114300,Wednesday_Feb_18_2015,Yaletown
#0F0104,49.284170,-123.114225,Wednesday_Feb_18_2015,Gastown
#070201,49.246710,-123.100830,Wednesday_Feb_18_2015,Main Street
#AA7195,49.234505,-123.158051,Wednesday_Feb_18_2015,Kerrisdale
#14010A,49.287960,-123.140495,Wednesday_Feb_18_2015,West End
#E5E5E5,49.283745,-123.109200,Wednesday_Feb_18_2015,Gastown
#F4E7EE,49.279680,-123.126190,Wednesday_Feb_18_2015,Yaletown
#E5E8E9,49.287682,-123.115173,Wednesday_Feb_18_2015,Gastown
#E7C3DA,49.251331,-123.100594,Wednesday_Feb_18_2015,Main Street
#B49AB6,49.267978,-123.149689,Wednesday_Feb_18_2015,Kitsilano
#10090A,49.280294,-123.125283,Wednesday_Feb_18_2015,Yaletown
#0D0107,49.286319,-123.141828,Wednesday_Feb_18_2015,West End
#CEC6C6,49.278049,-123.099140,Wednesday_Feb_18_2015,Chinatown
#926C8F,49.279776,-123.109901,Wednesday_Feb_18_2015,Gastown
#100406,49.282126,-123.108160,Wednesday_Feb_18_2015,Gastown
#11CB45,49.254456,-123.080432,Wednesday_Feb_18_2015,Kensington-Cedar Cottage
#E2CFDD,49.275349,-123.080353,Wednesday_Feb_18_2015,Strathcona
#600612,49.266667,-123.166667,Wednesday_Feb_18_2015,Kitsilano
#0D1612,49.250000,-123.100000,Wednesday_Feb_18_2015,Main Street
#896873,49.276171,-123.144431,Wednesday_Feb_18_2015,West End
#565763,49.232842,-123.156943,Wednesday_Feb_18_2015,Kerrisdale
#B47EA3,49.279551,-123.103416,Wednesday_Feb_18_2015,Chinatown
#799F85,49.279164,-123.137844,Wednesday_Feb_18_2015,West End
#C9B8C0,49.256748,-123.101532,Wednesday_Feb_18_2015,Main Street
#E7A8E8,49.274229,-123.108703,Wednesday_Feb_18_2015,Chinatown
#B87194,49.277817,-123.125465,Wednesday_Feb_18_2015,Yaletown
#EEEBEB,49.263584,-123.129395,Wednesday_Feb_18_2015,Fairview
#945C7E,49.266232,-123.105431,Wednesday_Feb_18_2015,False Creek
