colour,lat,long,date,neighbourhood
#876777,49.283364,-123.116994,048_TueFeb17,Chinatown
#E9B7CA,49.276516,-123.069633,048_TueFeb17,Commercial
#EEE7EC,49.284018,-123.108928,048_TueFeb17,Gastown
#040203,49.284599,-123.108887,048_TueFeb17,Gastown
#1DA869,49.280212,-123.117270,048_TueFeb17,Yaletown
#020101,49.245830,-123.094177,048_TueFeb17,Main Street
#030103,27.716700,75.483300,048_TueFeb17,Udaipurwati
#020102,49.273664,-123.132056,048_TueFeb17,Granville Island
#0A0B09,49.265736,-123.115730,048_TueFeb17,Fairview
#E4EAE9,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#010101,49.260307,-123.096275,048_TueFeb17,Main Street
#FDFDFE,49.273414,-123.103498,048_TueFeb17,False Creek
#E8F3F0,49.250000,-123.100000,048_TueFeb17,Main Street
#020602,49.284599,-123.108887,048_TueFeb17,Gastown
#141410,49.300000,-123.140000,048_TueFeb17,Stanley Park
#9E5674,49.281582,-123.132507,048_TueFeb17,West End
#160B12,49.293286,-123.139987,048_TueFeb17,West End
#0F0805,49.271856,-123.135008,048_TueFeb17,Granville Island
#64DFB8,49.283083,-123.110442,048_TueFeb17,Gastown
#020001,49.249427,-123.101099,048_TueFeb17,Main Street
#100507,49.275795,-123.121590,048_TueFeb17,Yaletown
#110607,49.282834,-123.120458,048_TueFeb17,Robson Street
#1CC256,49.275470,-123.136643,048_TueFeb17,Granville Island
#22704E,49.276809,-123.112154,048_TueFeb17,Chinatown
#0E0807,49.269447,-123.107483,048_TueFeb17,False Creek
#8D6B7F,49.287224,-123.113916,048_TueFeb17,Gastown
#15070A,49.278972,-123.123570,048_TueFeb17,Yaletown
#F7EAFA,49.290437,-123.121587,048_TueFeb17,Robson Street
#BAA1B5,49.285889,-123.125000,048_TueFeb17,Robson Street
#F6231D,49.282025,-123.104373,048_TueFeb17,Gastown
#0C0C09,49.289331,-123.117620,048_TueFeb17,Coal Harbor
#020302,49.246284,-123.115658,048_TueFeb17,South Cambie
#030303,49.287941,-123.113132,048_TueFeb17,Gastown
#010202,49.280659,-123.100861,048_TueFeb17,Chinatown
#010000,49.283169,-123.102859,048_TueFeb17,Gastown
#050102,49.276454,-123.118826,048_TueFeb17,Yaletown
#F6F3F4,49.250000,-123.100000,048_TueFeb17,Main Street
#010000,49.281271,-123.098454,048_TueFeb17,Chinatown
#09190B,49.287999,-123.137446,048_TueFeb17,Coal Harbor
#070605,49.290417,-123.136764,048_TueFeb17,Coal Harbor
#F2F5F2,49.284042,-123.107463,048_TueFeb17,Gastown
#0F0D1A,49.279274,-123.132651,048_TueFeb17,West End
#D2BCBF,49.279518,-123.099739,048_TueFeb17,Chinatown
#FEFEFE,49.278114,-123.117172,048_TueFeb17,Yaletown
#766173,49.265327,-123.100655,048_TueFeb17,Main Street
#050501,49.289711,-123.116074,048_TueFeb17,Coal Harbor
#010100,49.244812,-123.101112,048_TueFeb17,Main Street
#080202,49.251620,-123.100982,048_TueFeb17,Main Street
#FBFAF3,49.255916,-123.101227,048_TueFeb17,Main Street
#9C516E,49.266788,-123.098221,048_TueFeb17,False Creek
#1E1F1E,49.250000,-123.100000,048_TueFeb17,Main Street
#030704,49.242222,-123.115000,048_TueFeb17,South Cambie
#F5E8EE,49.266683,-123.111492,048_TueFeb17,False Creek
#871A81,49.281391,-123.132736,048_TueFeb17,West End
#190409,49.278553,-123.115768,048_TueFeb17,Yaletown
#070604,49.284599,-123.108887,048_TueFeb17,Gastown
#060806,49.257374,-123.090424,048_TueFeb17,Main Street
#FBF9FA,49.280212,-123.117270,048_TueFeb17,Yaletown
#684C60,49.265213,-123.069923,048_TueFeb17,Commercial
#070306,49.270351,-123.144737,048_TueFeb17,Fairview
#DCDBDC,49.258803,-123.133166,048_TueFeb17,Fairview
#1D050C,49.283768,-123.123222,048_TueFeb17,Robson Street
#1E090F,49.281841,-123.118523,048_TueFeb17,Yaletown
#020102,49.276100,-123.121140,048_TueFeb17,Yaletown
#C88BB1,49.269960,-123.141630,048_TueFeb17,Granville Island
#E6D7E4,49.265746,-123.100333,048_TueFeb17,Main Street
#B0B0B0,49.280280,-123.100522,048_TueFeb17,Chinatown
#BAA8AB,49.278397,-123.099243,048_TueFeb17,Chinatown
#010000,49.281271,-123.098454,048_TueFeb17,Chinatown
#EFF4F2,49.280212,-123.117270,048_TueFeb17,Yaletown
#08160A,49.265896,-123.114395,048_TueFeb17,Mount Pleasant
#010101,49.280796,-123.117943,048_TueFeb17,Yaletown
#135825,49.271856,-123.135008,048_TueFeb17,Granville Island
#EBD1DA,49.247330,-123.100777,048_TueFeb17,Main Street
#080705,49.268967,-123.102936,048_TueFeb17,False Creek
#C3ACB8,49.280499,-123.099358,048_TueFeb17,Chinatown
#040504,49.282020,-123.118750,048_TueFeb17,Chinatown
#F7F5F8,49.280212,-123.117270,048_TueFeb17,Yaletown
#C69FA8,49.276892,-123.125836,048_TueFeb17,Yaletown
#E5CDDD,49.220556,-123.070278,048_TueFeb17,Vancouver
#010001,49.266361,-123.138596,048_TueFeb17,Fairview
#AE6885,49.272625,-123.135620,048_TueFeb17,Granville Island
#ECF1F3,49.290437,-123.121587,048_TueFeb17,Robson Street
#D2B7C1,49.282834,-123.120458,048_TueFeb17,Robson Street
#7CC096,49.284398,-123.121018,048_TueFeb17,Robson Street
#241518,49.268967,-123.102936,048_TueFeb17,False Creek
#070903,49.271614,-123.136299,048_TueFeb17,Granville Island
#19060D,49.283333,-123.119217,048_TueFeb17,Chinatown
#040704,49.276809,-123.112154,048_TueFeb17,Chinatown
#1F0710,49.284153,-123.097755,048_TueFeb17,Chinatown
#13110C,49.250000,-123.100000,048_TueFeb17,Main Street
#040703,49.279121,-123.123505,048_TueFeb17,Yaletown
#040102,49.285683,-123.124107,048_TueFeb17,Robson Street
#FCE6F2,49.271580,-123.106979,048_TueFeb17,False Creek
#0D0305,49.284962,-123.124396,048_TueFeb17,Robson Street
#928A91,49.280289,-123.106751,048_TueFeb17,Gastown
#C7DAC1,49.278970,-123.072464,048_TueFeb17,Commercial
#ECF3F0,49.280212,-123.117270,048_TueFeb17,Yaletown
#030102,49.273071,-123.157333,048_TueFeb17,Kitsilano
#1D1E1C,49.250000,-123.100000,048_TueFeb17,Main Street
#160907,49.264061,-123.104498,048_TueFeb17,Main Street
#030202,49.273071,-123.157333,048_TueFeb17,Kitsilano
#020502,49.286675,-123.143220,048_TueFeb17,West End
#040101,49.284962,-123.124396,048_TueFeb17,Robson Street
#E3F0EC,49.300000,-123.140000,048_TueFeb17,Stanley Park
#858785,49.285023,-123.112583,048_TueFeb17,Gastown
#120709,49.281769,-123.133781,048_TueFeb17,West End
#640B0F,49.272200,-123.134013,048_TueFeb17,Granville Island
#A37790,49.281548,-123.123627,048_TueFeb17,Yaletown
#211D18,49.258366,-123.097796,048_TueFeb17,Main Street
#070504,49.266361,-123.138596,048_TueFeb17,Fairview
#110908,49.263245,-123.123962,048_TueFeb17,Fairview
#080705,49.273353,-123.103411,048_TueFeb17,False Creek
#0C0306,49.258939,-123.100895,048_TueFeb17,Main Street
#030D00,49.285152,-123.118416,048_TueFeb17,Coal Harbor
#020101,49.283109,-123.108402,048_TueFeb17,Gastown
#22211A,49.285996,-123.115241,048_TueFeb17,Gastown
#100406,49.276802,-123.126465,048_TueFeb17,Yaletown
#130407,49.276802,-123.126465,048_TueFeb17,Yaletown
#060102,49.276802,-123.126465,048_TueFeb17,Yaletown
#060403,49.276802,-123.126465,048_TueFeb17,Yaletown
#050202,49.283328,-123.125247,048_TueFeb17,Robson Street
#020000,49.280399,-123.121010,048_TueFeb17,Yaletown
#1E1B1D,49.279422,-123.098447,048_TueFeb17,Chinatown
#010101,49.283691,-123.106049,048_TueFeb17,Gastown
#150409,49.286820,-123.114495,048_TueFeb17,Gastown
#D3CCD0,49.299042,-123.119904,048_TueFeb17,Stanley Park
#080205,49.288383,-123.112904,048_TueFeb17,Gastown
#020101,49.283691,-123.106049,048_TueFeb17,Gastown
#0E0606,49.276118,-123.115930,048_TueFeb17,Yaletown
#F2F7F4,49.300000,-123.140000,048_TueFeb17,Stanley Park
#050102,49.283691,-123.106049,048_TueFeb17,Gastown
#050302,49.272824,-123.069781,048_TueFeb17,Commercial
#FDFBFD,49.243771,-123.154182,048_TueFeb17,Arbutus-Ridge
#221A1D,49.244812,-123.101112,048_TueFeb17,Main Street
#010101,49.283691,-123.106049,048_TueFeb17,Gastown
#030403,49.280371,-123.129529,048_TueFeb17,Yaletown
#030001,49.266361,-123.138596,048_TueFeb17,Fairview
#EFA0C9,49.269400,-123.123800,048_TueFeb17,False Creek
#BE0D8E,49.263957,-123.114953,048_TueFeb17,Mount Pleasant
#030102,49.285739,-123.123934,048_TueFeb17,Robson Street
#040403,49.288586,-123.138726,048_TueFeb17,West End
#211414,49.263401,-123.117020,048_TueFeb17,Fairview
#E5D7DE,49.282834,-123.120458,048_TueFeb17,Robson Street
#E0D1F8,49.249287,-123.073746,048_TueFeb17,Kensington-Cedar Cottage
#020202,49.286675,-123.143220,048_TueFeb17,West End
#B2A0A8,49.254456,-123.080432,048_TueFeb17,Kensington-Cedar Cottage
#1B0D11,49.282834,-123.120458,048_TueFeb17,Robson Street
#010101,49.277213,-123.115999,048_TueFeb17,Yaletown
#219A4B,49.250000,-123.100000,048_TueFeb17,Main Street
#C1A9B4,49.271034,-123.133629,048_TueFeb17,Granville Island
#120C0F,49.282834,-123.120458,048_TueFeb17,Robson Street
#570512,49.263115,-123.116356,048_TueFeb17,Fairview
#030303,49.283109,-123.108402,048_TueFeb17,Gastown
#D0DBCA,49.286556,-123.142616,048_TueFeb17,West End
#54051E,49.271790,-123.105713,048_TueFeb17,False Creek
#040404,49.284042,-123.107463,048_TueFeb17,Gastown
#010301,49.269400,-123.123800,048_TueFeb17,False Creek
#F2F9F7,49.287986,-123.130383,048_TueFeb17,Robson Street
#CE74A8,49.269859,-123.137917,048_TueFeb17,Granville Island
#1B080C,49.277805,-123.099243,048_TueFeb17,Chinatown
#899492,49.250000,-123.100000,048_TueFeb17,Main Street
#010001,49.278889,-123.128733,048_TueFeb17,Yaletown
#F2EBEC,49.278038,-123.109234,048_TueFeb17,Chinatown
#010200,49.263573,-123.141593,048_TueFeb17,Fairview
#050202,49.269520,-123.103729,048_TueFeb17,False Creek
#180A14,49.269447,-123.107483,048_TueFeb17,False Creek
#010001,49.287265,-123.128885,048_TueFeb17,Robson Street
#F5E7EB,49.270126,-123.069516,048_TueFeb17,Commercial
#F0EDF1,49.281944,-123.121944,048_TueFeb17,Yaletown
#094018,49.251011,-123.119489,048_TueFeb17,South Cambie
#4D0E23,49.264061,-123.104498,048_TueFeb17,Main Street
#070405,49.269400,-123.123800,048_TueFeb17,False Creek
#FAEDF9,49.300000,-123.140000,048_TueFeb17,Stanley Park
#CFE0D6,49.250000,-123.100000,048_TueFeb17,Main Street
#000000,49.280399,-123.121010,048_TueFeb17,Yaletown
#03AD07,49.265213,-123.069923,048_TueFeb17,Commercial
#855974,49.280945,-123.108604,048_TueFeb17,Gastown
#5B545B,49.286675,-123.143220,048_TueFeb17,West End
#010101,49.290610,-123.137140,048_TueFeb17,Coal Harbor
#54A888,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#151314,49.251011,-123.119489,048_TueFeb17,South Cambie
#042719,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#110A0C,49.300000,-123.140000,048_TueFeb17,Stanley Park
#060504,49.274311,-123.123123,048_TueFeb17,Yaletown
#CDCBCC,49.283390,-123.117911,048_TueFeb17,Chinatown
#040304,49.246155,-123.101036,048_TueFeb17,Main Street
#030102,49.281271,-123.098454,048_TueFeb17,Chinatown
#F9DCF3,49.232006,-123.117801,048_TueFeb17,Oakridge
#DEBFCC,49.283745,-123.109200,048_TueFeb17,Gastown
#679477,49.290529,-123.134257,048_TueFeb17,Coal Harbor
#0F0708,49.264061,-123.104498,048_TueFeb17,Main Street
#040304,49.285152,-123.118416,048_TueFeb17,Coal Harbor
#180103,49.278553,-123.115768,048_TueFeb17,Yaletown
#EAF0EE,49.271856,-123.135008,048_TueFeb17,Granville Island
#050304,49.262559,-123.086664,048_TueFeb17,Mount Pleasant
#140F0D,49.271856,-123.135008,048_TueFeb17,Granville Island
#D3C9D0,49.280796,-123.117943,048_TueFeb17,Yaletown
#E4AEBB,49.285873,-123.127152,048_TueFeb17,Robson Street
#010000,49.276171,-123.144431,048_TueFeb17,West End
#040403,49.248230,-123.101080,048_TueFeb17,Main Street
#D19BB2,49.283745,-123.109200,048_TueFeb17,Gastown
#070807,49.285835,-123.091912,048_TueFeb17,Strathcona
#0D0B08,49.300000,-123.140000,048_TueFeb17,Stanley Park
#F7F1F5,49.269400,-123.123800,048_TueFeb17,False Creek
#010702,49.288128,-123.114868,048_TueFeb17,Gastown
#7F7878,49.238990,-123.129839,048_TueFeb17,Shaughnessy
#14100D,49.300000,-123.140000,048_TueFeb17,Stanley Park
#060103,49.286906,-123.109314,048_TueFeb17,Gastown
#E9E0E6,49.288563,-123.138597,048_TueFeb17,West End
#19090E,49.272203,-123.129622,048_TueFeb17,Yaletown
#0E0809,49.279949,-123.099274,048_TueFeb17,Chinatown
#020102,49.285833,-123.111667,048_TueFeb17,Gastown
#FBF6FC,49.243771,-123.154182,048_TueFeb17,Arbutus-Ridge
#070605,49.286477,-123.118190,048_TueFeb17,Coal Harbor
#0A0405,49.248230,-123.101080,048_TueFeb17,Main Street
#817C83,49.285160,-123.126297,048_TueFeb17,Robson Street
#040102,49.254412,-123.119208,048_TueFeb17,South Cambie
#634D5E,49.229484,-123.094683,048_TueFeb17,Sunset
#030303,49.277038,-123.126295,048_TueFeb17,Yaletown
#16070C,49.284861,-123.122912,048_TueFeb17,Robson Street
#75080D,49.278847,-123.107067,048_TueFeb17,Chinatown
#050303,49.289967,-123.132828,048_TueFeb17,Robson Street
#6CA597,49.283691,-123.103981,048_TueFeb17,Gastown
#010001,49.284618,-123.112020,048_TueFeb17,Gastown
#794A62,49.282834,-123.120458,048_TueFeb17,Robson Street
#BA7490,49.265327,-123.100655,048_TueFeb17,Main Street
#164D23,49.251011,-123.119489,048_TueFeb17,South Cambie
#15040A,49.282834,-123.120458,048_TueFeb17,Robson Street
#1F070D,49.270655,-123.106396,048_TueFeb17,False Creek
#040102,49.279910,-123.119061,048_TueFeb17,Yaletown
#F0F1F1,49.293286,-123.139987,048_TueFeb17,West End
#0D0405,49.250000,-123.100000,048_TueFeb17,Main Street
#640F18,49.268032,-123.155807,048_TueFeb17,Kitsilano
#030303,49.277038,-123.126295,048_TueFeb17,Yaletown
#7C0B14,49.283283,-123.098007,048_TueFeb17,Chinatown
#010101,49.280965,-123.119910,048_TueFeb17,Yaletown
#020404,49.288128,-123.114868,048_TueFeb17,Gastown
#181A1A,49.290437,-123.121587,048_TueFeb17,Robson Street
#111011,49.307078,-123.020466,048_TueFeb17,Seymour Creek Indian Reserve 2
#060501,49.284861,-123.122912,048_TueFeb17,Robson Street
#0E0305,49.267799,-123.148918,048_TueFeb17,Kitsilano
#6EC995,49.264948,-123.154307,048_TueFeb17,Arbutus
#EFE6EC,49.280704,-123.117167,048_TueFeb17,Yaletown
#FDFBFD,49.267956,-123.069794,048_TueFeb17,Commercial
#100308,49.285698,-123.124687,048_TueFeb17,Robson Street
#040B08,49.286675,-123.143220,048_TueFeb17,West End
#1C0305,49.284308,-123.095509,048_TueFeb17,Chinatown
#020202,49.289711,-123.116074,048_TueFeb17,Coal Harbor
#B46E94,49.281874,-123.124205,048_TueFeb17,Yaletown
#1B0A10,49.278847,-123.107067,048_TueFeb17,Chinatown
#550F18,49.284308,-123.095509,048_TueFeb17,Chinatown
#010401,49.279828,-123.121642,048_TueFeb17,Yaletown
#020101,49.283398,-123.104515,048_TueFeb17,Gastown
#82264D,49.290363,-123.137383,048_TueFeb17,Coal Harbor
#010101,49.294900,-123.150161,048_TueFeb17,Stanley Park
#0B0605,49.284308,-123.095509,048_TueFeb17,Chinatown
#081C10,49.268200,-123.149033,048_TueFeb17,Kitsilano
#FAF9F9,49.283110,-123.108097,048_TueFeb17,Gastown
#120409,49.278529,-123.098299,048_TueFeb17,Chinatown
#010101,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#A3C5B5,49.271856,-123.135008,048_TueFeb17,Granville Island
#010101,49.278386,-123.116439,048_TueFeb17,Yaletown
#F1F5F3,49.271369,-123.139463,048_TueFeb17,Granville Island
#171214,49.263111,-123.101448,048_TueFeb17,Main Street
#1C080E,49.282834,-123.120458,048_TueFeb17,Robson Street
#5B9C73,49.272200,-123.134013,048_TueFeb17,Granville Island
#010001,49.277437,-123.123244,048_TueFeb17,Yaletown
#220C13,49.300000,-123.140000,048_TueFeb17,Stanley Park
#100603,49.279796,-123.121661,048_TueFeb17,Yaletown
#EFF5F6,49.300000,-123.140000,048_TueFeb17,Stanley Park
#D5B1CE,49.274241,-123.111827,048_TueFeb17,Chinatown
#030303,49.271856,-123.135008,048_TueFeb17,Granville Island
#EBF2F0,49.300000,-123.140000,048_TueFeb17,Stanley Park
#0F5627,49.286675,-123.143220,048_TueFeb17,West End
#040102,49.289711,-123.116074,048_TueFeb17,Coal Harbor
#020502,49.271580,-123.106979,048_TueFeb17,False Creek
#A8A8A8,49.279461,-123.122124,048_TueFeb17,Yaletown
#020202,49.292486,-123.098371,048_TueFeb17,Vancouver
#050604,49.293286,-123.139987,048_TueFeb17,West End
#030303,49.260307,-123.096275,048_TueFeb17,Main Street
#1B0812,49.269400,-123.123800,048_TueFeb17,False Creek
#0E150A,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#EFC3DB,49.280563,-123.109177,048_TueFeb17,Gastown
#0D0A09,49.300000,-123.140000,048_TueFeb17,Stanley Park
#010100,49.286675,-123.143220,048_TueFeb17,West End
#F3EBEF,49.276100,-123.121140,048_TueFeb17,Yaletown
#3F7252,49.242100,-123.113800,048_TueFeb17,Riley Park
#E1DFE0,49.260982,-123.134006,048_TueFeb17,Fairview
#343A33,49.284752,-123.114418,048_TueFeb17,Gastown
#040403,49.264971,-123.147070,048_TueFeb17,Arbutus
#DDF4F0,49.280108,-123.132785,048_TueFeb17,West End
#010100,49.279419,-123.122739,048_TueFeb17,Yaletown
#F2EDEF,49.232121,-123.119047,048_TueFeb17,Oakridge
#FAF9FA,49.284006,-123.106930,048_TueFeb17,Gastown
#010001,49.284695,-123.119241,048_TueFeb17,Coal Harbor
#D5C2CD,49.284264,-123.109198,048_TueFeb17,Gastown
#020102,49.277069,-123.081642,048_TueFeb17,Strathcona
#DACAD8,49.223606,-123.097809,048_TueFeb17,Sunset
#020202,49.283109,-123.108402,048_TueFeb17,Gastown
#E0F6F1,49.280108,-123.132785,048_TueFeb17,West End
#E2D9D7,49.267799,-123.148819,048_TueFeb17,Kitsilano
#1F0C11,49.271612,-123.101045,048_TueFeb17,False Creek
#F3F5F5,49.284042,-123.107463,048_TueFeb17,Gastown
#1D060A,49.287655,-123.129242,048_TueFeb17,Robson Street
#020504,49.250000,-123.100000,048_TueFeb17,Main Street
#000000,49.281271,-123.098454,048_TueFeb17,Chinatown
#0C4C27,49.280796,-123.117943,048_TueFeb17,Yaletown
#010502,49.280830,-123.117770,048_TueFeb17,Yaletown
#010100,49.232037,-123.157140,048_TueFeb17,Kerrisdale
#0E1411,49.293286,-123.139987,048_TueFeb17,West End
#040304,49.279519,-123.115608,048_TueFeb17,Yaletown
#D5C9D2,49.284563,-123.124153,048_TueFeb17,Robson Street
#B792A5,49.251869,-123.079109,048_TueFeb17,Kensington-Cedar Cottage
#030505,49.258541,-123.138344,048_TueFeb17,Fairview
#070200,49.283119,-123.103912,048_TueFeb17,Gastown
#DEDFDD,49.270556,-123.133333,048_TueFeb17,Granville Island
#050505,49.263523,-123.139489,048_TueFeb17,Fairview
#421459,49.300000,-123.140000,048_TueFeb17,Stanley Park
#F6F8F7,49.287224,-123.113916,048_TueFeb17,Gastown
#D0DCD4,49.280212,-123.117270,048_TueFeb17,Yaletown
#F0E9EF,49.282834,-123.120458,048_TueFeb17,Robson Street
#5085B2,49.283909,-123.116691,048_TueFeb17,Chinatown
#1A1112,49.288311,-123.116730,048_TueFeb17,Coal Harbor
#D596BD,49.281944,-123.121944,048_TueFeb17,Yaletown
#BCBDC2,49.280212,-123.117270,048_TueFeb17,Yaletown
#030201,49.264019,-123.105309,048_TueFeb17,Mount Pleasant
#050203,49.280212,-123.117270,048_TueFeb17,Yaletown
#EA75B7,49.284695,-123.119241,048_TueFeb17,Coal Harbor
#201617,49.247330,-123.100777,048_TueFeb17,Main Street
#050402,49.281982,-123.122955,048_TueFeb17,Yaletown
#020601,49.232121,-123.119047,048_TueFeb17,Oakridge
#0E0807,49.278545,-123.122947,048_TueFeb17,Yaletown
#010000,49.283262,-123.125217,048_TueFeb17,Robson Street
#0A0B0A,49.247330,-123.100777,048_TueFeb17,Main Street
#A55585,49.277771,-123.126892,048_TueFeb17,Yaletown
#050102,49.271706,-123.069725,048_TueFeb17,Commercial
#F8F5F7,49.280159,-123.122253,048_TueFeb17,Yaletown
#07150C,49.279796,-123.121661,048_TueFeb17,Yaletown
#961E51,49.227940,-123.090286,048_TueFeb17,Sunset
#FCFCFD,49.284861,-123.122912,048_TueFeb17,Robson Street
#130406,49.290249,-123.133812,048_TueFeb17,Robson Street
#050806,49.249290,-123.089996,048_TueFeb17,Kensington-Cedar Cottage
#020302,49.278936,-123.123275,048_TueFeb17,Yaletown
#F6FCFB,49.293751,-123.149306,048_TueFeb17,Stanley Park
#F1E9F1,49.286675,-123.143220,048_TueFeb17,West End
#050102,49.269400,-123.123800,048_TueFeb17,False Creek
#E7D7E4,49.227940,-123.090286,048_TueFeb17,Sunset
#030101,49.263550,-123.131556,048_TueFeb17,Fairview
#061109,49.279164,-123.137844,048_TueFeb17,West End
#050002,49.268231,-123.155153,048_TueFeb17,Kitsilano
#060000,49.281874,-123.124205,048_TueFeb17,Yaletown
#D9E3E3,49.284661,-123.112716,048_TueFeb17,Gastown
#040103,49.249550,-123.089684,048_TueFeb17,Kensington-Cedar Cottage
#020202,49.279270,-123.129776,048_TueFeb17,Yaletown
#B77DA1,49.284264,-123.109198,048_TueFeb17,Gastown
#040103,49.280965,-123.119910,048_TueFeb17,Yaletown
#F5F5F5,49.295304,-123.137059,048_TueFeb17,Coal Harbor
#120406,49.249550,-123.089684,048_TueFeb17,Kensington-Cedar Cottage
